Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
United States,1.00E+05,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,43181.81818,2,0,1,5000,Not remote,7,0,1,1,0,0,0,1,1,0,1,0,1,1
United States,65000,5,1,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,1,1
Germany,86021.50538,17,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,43870.96774,6,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,54000,7,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,18352.66481,5,0,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000,9,1,1,10,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,45161.29032,2,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,97000,5,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,11,1,1,100,Not remote,9,0,0,1,0,1,0,0,0,0,0,1,0,0
United States,170000,20,0,1,1000,Not remote,8,1,0,1,0,0,1,0,0,1,1,0,0,1
United States,82000,5,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,87500,3,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.09677,9,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,130000,20,0,1,10,Remote,7,0,0,1,0,0,0,0,1,0,0,0,0,0
Germany,43010.75269,4,0,0,100,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,1.00E+05,2,0,0,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,40000,1,0,1,1000,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,47500,4,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,52500,1,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,72000,3,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,56818.18182,8,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,10,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53787.87879,4,0,0,1000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,160000,16,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,4,1,1,1000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,105000,5,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,1,0,0
Germany,40322.58065,5,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,7,1,1,10000,Not remote,7,1,0,0,0,0,0,0,0,1,0,0,0,0
Germany,24731.1828,3,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,106000,6,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,6606.95933,3,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,55000,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000,4,0,1,1000,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,76813,7,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,140000,16,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,82000,1,0,1,10000,Not remote,9,0,0,0,0,1,0,0,0,0,0,1,0,0
Canada,46212.12121,2,0,1,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,97900,3,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000,11,0,0,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,14,0,1,100,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,62745,2,1,1,10000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,62000,4,0,0,20,Not remote,7,0,1,0,0,0,0,1,1,0,1,0,0,1
United States,12000,3,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,1,1,0,0,1
Canada,64393.93939,13,1,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1
United States,145000,5,1,1,10000,Not remote,8,0,0,1,0,0,0,0,1,0,0,0,0,0
United States,80000,6,0,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,30303.0303,3,0,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,72000,3,1,1,100,Not remote,5,1,1,1,0,0,0,0,0,0,1,0,0,1
United States,122000,11,1,1,10000,Remote,8,0,0,0,1,0,0,0,0,0,1,0,0,1
United Kingdom,45000,5,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,59000,2,0,1,20,Remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,63000,4,0,1,100,Not remote,10,1,1,1,0,0,0,0,0,1,0,0,0,0
United States,105000,4,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,9,1,1,10,Not remote,10,0,1,1,0,1,0,0,0,0,1,0,0,1
United States,127000,2,0,1,10000,Not remote,2,0,0,1,0,0,0,0,0,0,1,0,0,0
United States,75000,1,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,65000,5,0,1,500,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,170000,20,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,65000,2,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,39772.72727,4,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.30303,5,0,1,20,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,80000,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,2,0,1,20,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,68000,6,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,104000,9,0,1,20,Not remote,8,0,0,1,1,1,1,0,0,0,1,0,0,0
India,5285.567464,2,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,20,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.639554,14,0,0,1,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000,3,0,1,1000,Remote,4,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,60000,3,0,1,10,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,72000,3,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,1.00E+05,6,1,1,100,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,1,1
United States,120000,8,1,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000,9,1,0,100,Remote,8,0,0,0,0,0,0,0,0,0,0,1,0,0
India,11745.70548,3,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,62121.21212,5,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,102000,5,1,1,5000,Not remote,7,1,0,0,1,0,0,0,0,1,0,0,0,0
India,3523.711643,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,32258.06452,1,0,1,100,Not remote,7,0,1,0,1,0,0,0,0,0,0,0,0,1
India,12500,3,1,0,100,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,69892.47312,9,1,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
India,19086.7714,1,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000,2,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,22023.19777,10,0,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,58064.51613,4,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,47500,17,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.12903,6,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
India,29364.26369,4,1,1,1,Remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
India,16150.34503,6,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
India,5138.746146,1,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
India,19086.7714,7,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.639554,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,6239.906034,2,0,1,100,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.54545,3,0,1,10,Not remote,9,0,0,0,0,0,0,1,0,0,1,1,0,1
India,2114.226986,1,0,1,20,Not remote,3,0,1,1,0,0,0,0,0,0,0,0,0,1
Germany,51612.90323,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7341.065923,2,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,9543.3857,2,0,0,10,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,40860.21505,4,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59612.90323,10,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,64393.93939,20,0,1,20,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,64516.12903,8,1,0,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,1,0,1
Germany,75268.8172,19,1,1,20,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,50000,6,0,1,5000,Not remote,5,0,1,1,0,0,1,1,1,0,1,0,1,1
Germany,102150.5376,13,1,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,28787.87879,4,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
India,11011.59888,6,0,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,14682.13185,8,0,1,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,74193.54839,5,1,1,100,Not remote,7,0,1,1,0,0,1,0,0,0,1,1,1,1
United Kingdom,26250,20,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,20,0,1,10000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
Germany,66387.09677,15,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,1
United Kingdom,56250,6,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,31250,2,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,69892.47312,20,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,51397.84946,13,0,1,20,Not remote,9,0,1,0,0,1,0,0,0,1,0,1,0,1
India,7752.165614,3,0,1,10000,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
India,22023.19777,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,60000,5,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,85000,9,0,0,1000,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,68750,6,0,0,20,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
United States,55000,1,0,0,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,47500,3,0,0,1,Not remote,10,0,1,1,0,0,0,0,0,0,1,0,1,1
Germany,48387.09677,14,0,0,10,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,62500,9,0,0,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,30000,7,0,0,1,Not remote,8,0,0,0,1,0,0,1,0,0,0,0,0,1
Canada,27272.72727,1,0,1,1,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
India,5138.746146,2,1,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,62000,15,1,1,1000,Remote,9,0,1,0,0,0,0,0,0,0,1,0,1,1
Germany,64516.12903,15,1,1,1,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,78000,4,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,128000,17,1,1,1000,Not remote,10,0,0,0,0,0,0,0,1,0,1,0,0,1
United Kingdom,12500,3,1,1,10,Not remote,3,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,89000,20,0,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,8,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,68750,10,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,29375,1,0,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,31250,3,0,0,1,Not remote,8,0,0,0,0,0,0,1,0,0,0,0,0,1
United Kingdom,36250,2,0,0,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,3,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,84000,2,0,1,500,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,0,1
United States,130000,10,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,90000,6,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,78750,10,0,1,10000,Not remote,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,59090.90909,5,0,1,1000,Remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
Germany,36559.13978,4,0,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,37500,3,1,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,91000,10,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,95000,20,1,1,5000,Remote,10,0,0,1,0,0,1,0,0,0,0,0,0,1
United States,120000,17,0,1,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,1,0,1
United Kingdom,81875,12,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,81250,0,0,1,10,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,85000,10,0,0,1000,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,27500,2,0,1,20,Not remote,10,0,1,0,1,0,0,0,0,0,0,0,1,1
United States,66000,7,1,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,31875,1,1,0,20,Not remote,7,0,1,0,0,1,0,0,0,0,0,1,0,1
United States,1.00E+05,3,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,1,0,0,0,1
United States,120000,14,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,34375,8,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5182.792541,1,1,1,500,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,7,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,41250,4,1,1,5000,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,0
United Kingdom,58750,12,1,0,100,Remote,6,1,1,0,1,0,1,0,0,0,1,0,1,1
United States,165000,12,1,1,100,Not remote,8,0,0,1,0,1,0,0,1,0,0,0,0,1
United States,87000,8,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,33750,2,0,1,10000,Not remote,4,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,57000,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,142000,10,0,1,10000,Not remote,0,0,1,0,1,0,0,0,0,0,0,0,1,1
United States,42000,2,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,102000,1,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,45454.54545,6,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,1,0,0,1,1
United States,70000,4,0,1,500,Not remote,6,0,0,1,0,0,0,0,0,1,0,0,0,0
United States,160000,20,1,1,5000,Not remote,6,1,0,0,1,0,0,0,0,1,1,0,0,1
United States,77500,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,123000,17,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,7,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,102000,5,1,1,10000,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,125000,20,0,0,100,Not remote,7,0,0,1,1,0,1,0,0,0,0,0,1,0
United States,120000,8,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,50000,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70008,6,1,1,10000,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,112000,20,1,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,24375,1,0,1,1,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,162000,14,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,55303.0303,5,0,1,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,40000,5,0,1,20,Not remote,10,0,1,1,0,0,0,0,1,0,1,0,1,1
Canada,53030.30303,3,0,0,20,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1
Canada,68181.81818,15,0,0,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,7,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,145000,6,1,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,95000,1,0,0,1000,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,78000,5,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,150000,7,0,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,90000,3,1,1,10,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,197000,14,0,0,500,Not remote,7,1,0,0,0,0,0,0,0,1,1,0,0,0
United States,104000,20,0,1,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,7,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,13,0,1,5000,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,125000,20,1,1,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,48000,5,1,1,10,Not remote,10,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,86000,10,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,1
United States,153000,5,0,1,20,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,70240,5,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,137500,13,0,1,20,Remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
Canada,45454.54545,2,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000,1,1,0,10,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,125000,20,0,1,10000,Remote,7,0,0,1,0,1,1,0,0,0,1,0,0,1
India,6166.495375,1,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.639554,3,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,2055.498458,4,1,1,100,Not remote,4,0,0,0,0,1,0,0,0,0,1,1,0,1
United States,155000,16,1,0,100,Remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,91000,5,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,48125,15,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,51612.90323,7,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,32258.06452,3,1,1,1000,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
India,8809.279107,3,1,1,10000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,37878.78788,5,0,0,20,Not remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,43750,6,0,1,20,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,0
India,2701.51226,1,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
India,3230.069006,0,1,0,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
India,3171.340479,2,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,25806.45161,5,0,1,20,Not remote,8,0,0,0,0,0,0,1,1,0,0,1,0,1
United Kingdom,51500,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,63440.86022,2,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,60000,16,0,1,10000,Remote,8,0,1,1,0,0,0,0,0,0,0,0,1,0
India,17618.55821,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
India,5138.746146,2,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.44086,7,0,1,20,Not remote,4,0,1,1,1,0,0,0,0,0,0,0,0,1
United Kingdom,43750,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.09677,4,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,38709.67742,5,1,1,1,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,1,0
India,3523.711643,0,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,64516.12903,10,0,0,20,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,52500,7,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.54545,5,0,1,20,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,53763.44086,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.09677,3,0,1,100,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,51250,8,0,1,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,57500,9,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,105000,11,0,0,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,53763.44086,6,0,1,100,Not remote,8,1,0,0,1,0,0,0,0,0,1,0,0,1
United Kingdom,40312.5,4,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,74000,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,7,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,2,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,45161.29032,2,0,1,500,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,1.00E+05,4,0,1,10000,Not remote,10,1,0,0,0,0,0,0,0,1,0,0,0,0
United Kingdom,50000,6,1,0,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,62500,10,1,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,194000,20,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,62365.5914,4,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,31250,6,0,1,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,1,1
United States,139000,20,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,56250,14,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,43250,9,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,5,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,62204.30108,4,0,1,10,Not remote,6,1,0,1,1,0,1,0,0,0,0,0,0,0
United Kingdom,50000,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,83000,5,0,0,10000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,81250,3,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,62500,10,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,52500,1,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,31250,2,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,156250,20,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,66666.66667,7,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,98484.84848,18,1,1,100,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,140000,8,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,160000,7,1,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,1,1
Canada,49242.42424,4,1,1,100,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,0
United Kingdom,50000,4,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,42000,3,0,0,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
United States,75000,3,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,123500,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,1.00E+05,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,1,0,1,0,0
Germany,45161.29032,9,1,0,20,Not remote,7,0,0,1,0,1,0,0,0,0,0,0,0,1
United States,93000,4,0,1,1,Not remote,6,0,0,1,1,0,0,0,1,0,1,0,0,1
Canada,93181.81818,20,0,1,10000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
