childid,catholic,race,number_places_lived,mom_age,dad_age,dad_education,mom_education,mom_score,dad_score,income,poverty,food_stamps,score_standardized
0809002C,0,"WHITE, NON-HISPANIC",1,34,35,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,22500.5,1,0,-0.778372025
0809003C,0,"WHITE, NON-HISPANIC",1,39,40,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.92,33.42,62500.5,0,0,0.560612092
0809005C,0,"WHITE, NON-HISPANIC",1,39,39,SOME COLLEGE,SOME COLLEGE,38.18,48.69,87500.5,0,0,-0.524719618
0809007C,0,"WHITE, NON-HISPANIC",1,30,26,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.92,62500.5,0,0,1.002444938
0809009C,0,"WHITE, NON-HISPANIC",1,27,31,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,37.67,35.63,32500.5,0,0,-0.704870475
0809010C,0,"WHITE, NON-HISPANIC",1,31,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.2,37500.5,0,0,-0.029047401
0809011C,0,"WHITE, NON-HISPANIC",1,30,43,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,45000.5,0,0,0.52396426
0809013C,0,"WHITE, NON-HISPANIC",1,34,38,9TH - 12TH GRADE,SOME COLLEGE,62.87,53.5,62500.5,0,0,-0.487557069
0809018C,0,"WHITE, NON-HISPANIC",1,39,42,VOC/TECH PROGRAM,SOME COLLEGE,39.18,39.18,45000.5,0,0,0.531067351
0809019C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,39,43,9TH - 12TH GRADE,SOME COLLEGE,38.18,39.18,45000.5,0,0,-0.043047696
0809021C,0,"WHITE, NON-HISPANIC",1,62,64,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,35.63,62500.5,0,0,0.170045032
0809023C,0,"WHITE, NON-HISPANIC",1,36,41,VOC/TECH PROGRAM,VOC/TECH PROGRAM,38.18,33.42,62500.5,0,0,0.72171843
0810023C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,40,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,34.95,35.92,27500.5,0,0,0.259399858
0811002C,0,"WHITE, NON-HISPANIC",1,30,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,38.18,39.2,37500.5,0,0,-0.568367597
0811010C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",2,31,28,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,22500.5,1,0,-1.456768683
0811015C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,33,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,29.6,39.2,17500.5,0,0,-1.862674301
0811023C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",2,34,34,SOME COLLEGE,SOME COLLEGE,38.18,39.2,32500.5,0,1,-1.303897812
0812002C,1,"WHITE, NON-HISPANIC",1,39,41,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,BACHELOR'S DEGREE,35.78,53.5,150000.5,0,0,0.305518477
0812003C,0,"WHITE, NON-HISPANIC",1,35,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,33.42,62500.5,0,0,-0.242346016
0812005C,1,"WHITE, NON-HISPANIC",1,46,47,BACHELOR'S DEGREE,"MASTER'S DEGREE (MA, MS)",35.78,35.78,200001,0,0,1.714298183
0812006C,1,"WHITE, NON-HISPANIC",1,39,39,BACHELOR'S DEGREE,"MASTER'S DEGREE (MA, MS)",63.43,53.5,62500.5,0,0,0.383240704
0812007C,0,"WHITE, NON-HISPANIC",1,46,47,SOME COLLEGE,SOME COLLEGE,61.56,62.87,150000.5,0,0,-0.224330931
0812008C,1,"WHITE, NON-HISPANIC",1,38,48,BACHELOR'S DEGREE,BACHELOR'S DEGREE,64.89,62.87,150000.5,0,0,0.366563882
0812009C,1,"WHITE, NON-HISPANIC",1,37,41,BACHELOR'S DEGREE,BACHELOR'S DEGREE,61.56,53.5,200001,0,0,0.286576901
0812010C,1,"WHITE, NON-HISPANIC",1,49,48,"MASTER'S DEGREE (MA, MS)",SOME COLLEGE,52.54,53.5,37500.5,0,0,1.778534832
0812012C,1,"WHITE, NON-HISPANIC",1,44,64,BACHELOR'S DEGREE,SOME COLLEGE,35.78,53.5,200001,0,0,0.500081403
0812013C,1,"WHITE, NON-HISPANIC",1,39,46,SOME COLLEGE,BACHELOR'S DEGREE,38.18,53.5,150000.5,0,0,-0.561264506
0812014C,1,"WHITE, NON-HISPANIC",1,38,38,BACHELOR'S DEGREE,"MASTER'S DEGREE (MA, MS)",61.56,53.5,87500.5,0,0,0.758469205
0812015C,1,"WHITE, NON-HISPANIC",1,34,36,SOME COLLEGE,BACHELOR'S DEGREE,35.78,53.5,62500.5,0,0,0.634525415
0812016C,0,"WHITE, NON-HISPANIC",1,39,44,HIGH SCHOOL DIPLOMA/EQUIVALENT,BACHELOR'S DEGREE,53.5,35.78,150000.5,0,0,0.189501325
0812017C,1,"WHITE, NON-HISPANIC",1,41,46,SOME COLLEGE,BACHELOR'S DEGREE,57.83,35.78,150000.5,0,0,1.296657024
0812018C,0,"WHITE, NON-HISPANIC",1,37,39,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,34.95,87500.5,0,0,2.069967448
0812019C,1,"WHITE, NON-HISPANIC",1,34,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,39.2,87500.5,0,0,-0.166064996
0812021C,1,"WHITE, NON-HISPANIC",1,39,42,DOCTORATE OR PROFESSIONAL DEGREE,DOCTORATE OR PROFESSIONAL DEGREE,34.95,59,150000.5,0,0,-1.479313276
0812024C,1,"WHITE, NON-HISPANIC",1,41,42,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,37.67,38.18,200001,0,0,1.654796929
0814009C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,31,33,BACHELOR'S DEGREE,SOME COLLEGE,38.18,35.92,27500.5,0,0,0.287297505
0814019C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,45,61,9TH - 12TH GRADE,"MASTER'S DEGREE (MA, MS)",57.83,39.2,27500.5,0,0,-0.160300169
0815003C,0,"WHITE, NON-HISPANIC",1,29,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,52.54,64.89,62500.5,0,0,0.282973884
0815004C,0,"WHITE, NON-HISPANIC",2,32,29,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,53.5,62500.5,0,0,1.231082112
0815006C,0,"WHITE, NON-HISPANIC",1,39,39,HIGH SCHOOL DIPLOMA/EQUIVALENT,"MASTER'S DEGREE (MA, MS)",63.43,39.2,87500.5,0,0,-0.330774352
0815007C,0,"WHITE, NON-HISPANIC",1,33,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,53.5,62500.5,0,0,0.318386396
0815008C,0,"WHITE, NON-HISPANIC",1,49,48,SOME COLLEGE,SOME COLLEGE,38.18,62.87,45000.5,0,0,0.44644792
0815009C,0,"WHITE, NON-HISPANIC",1,29,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.63,62500.5,0,0,1.856051172
0815011C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,39,40,VOC/TECH PROGRAM,SOME COLLEGE,35.78,38.18,12500.5,1,1,-1.170071461
0815019C,0,"WHITE, NON-HISPANIC",1,30,35,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,27500.5,0,0,-0.059518632
0815020C,0,"WHITE, NON-HISPANIC",1,32,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,27500.5,0,0,0.552685454
0815021C,0,"WHITE, NON-HISPANIC",1,31,38,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,45000.5,0,0,0.29882716
0815022C,0,"WHITE, NON-HISPANIC",1,33,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.78,27500.5,0,0,0.187442458
0816003C,0,ASIAN,1,39,54,DOCTORATE OR PROFESSIONAL DEGREE,SOME COLLEGE,63.43,62.87,45000.5,0,0,1.68835646
0816004C,0,ASIAN,1,41,41,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,34.95,45000.5,0,0,0.538993989
0816007C,0,"HISPANIC, RACE NOT SPECIFIED",1,31,34,VOC/TECH PROGRAM,VOC/TECH PROGRAM,34.95,33.42,32500.5,0,0,1.115373789
0816009C,0,"WHITE, NON-HISPANIC",1,46,41,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,53.5,45000.5,0,0,1.598589861
0816010C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,42,43,"MASTER'S DEGREE (MA, MS)",GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,34.95,59,45000.5,0,0,0.941399533
0816011C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,29,31,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.78,32500.5,0,0,-0.971596688
0816015C,0,"WHITE, NON-HISPANIC",1,44,42,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,38.18,72.1,62500.5,0,0,-0.596882904
0816018C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,44,52,BACHELOR'S DEGREE,SOME COLLEGE,53.5,35.78,150000.5,0,0,-0.832931999
0816019C,0,"WHITE, NON-HISPANIC",1,33,32,BACHELOR'S DEGREE,BACHELOR'S DEGREE,35.78,35.78,150000.5,0,0,0.846691653
0816021C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,37,40,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,57.83,29.6,37500.5,0,0,-1.161938937
0816022C,1,"WHITE, NON-HISPANIC",1,38,39,BACHELOR'S DEGREE,BACHELOR'S DEGREE,61.56,35.78,87500.5,0,0,0.481242771
0817004C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,27,29,SOME COLLEGE,SOME COLLEGE,35.78,33.42,37500.5,0,0,-0.817490497
0817005C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,27,29,BACHELOR'S DEGREE,SOME COLLEGE,38.18,34.95,37500.5,0,0,-0.429599965
0817010C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,30,34,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,SOME COLLEGE,53.5,53.5,62500.5,0,0,-0.34673057
0817012C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,35,35,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,29.6,45000.5,0,0,-0.760562826
0817013C,0,"WHITE, NON-HISPANIC",1,36,37,9TH - 12TH GRADE,VOC/TECH PROGRAM,57.83,35.63,45000.5,0,0,0.704526891
0817014C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,32,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,39.2,32500.5,0,0,0.445933203
0817023C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,27,28,SOME COLLEGE,SOME COLLEGE,38.18,35.78,45000.5,0,0,-1.827467676
0818007C,0,"WHITE, NON-HISPANIC",1,44,45,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,35.78,62500.5,0,0,-0.34024514
0818009C,0,"WHITE, NON-HISPANIC",1,42,39,SOME COLLEGE,SOME COLLEGE,38.18,53.5,45000.5,0,0,-0.226389798
0818010C,0,"WHITE, NON-HISPANIC",1,40,43,VOC/TECH PROGRAM,SOME COLLEGE,63.43,53.5,32500.5,0,0,-2.394170802
0818012C,0,"WHITE, NON-HISPANIC",1,37,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,33.42,150000.5,0,0,0.384990741
0818014C,0,"WHITE, NON-HISPANIC",1,33,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,35.78,62500.5,0,0,0.500081403
0818018C,0,"WHITE, NON-HISPANIC",1,36,36,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.2,62500.5,0,0,-0.264272949
0818019C,0,"WHITE, NON-HISPANIC",1,36,41,8TH GRADE OR BELOW,8TH GRADE OR BELOW,35.78,39.2,37500.5,0,0,-0.669869737
0819003C,0,"WHITE, NON-HISPANIC",1,31,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,33.42,53.5,45000.5,0,0,1.425953868
0819004C,0,"WHITE, NON-HISPANIC",1,36,41,SOME COLLEGE,SOME COLLEGE,34.95,39.18,45000.5,0,0,0.321577639
0819009C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,28,30,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,17500.5,1,0,-1.980956207
0819013C,0,"WHITE, NON-HISPANIC",1,32,28,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,53.5,62500.5,0,0,0.32250413
0819015C,0,"WHITE, NON-HISPANIC",2,28,29,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,35.78,34.95,17500.5,0,0,-1.645978555
0824010C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,35,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,33.42,33.42,5000,1,0,-1.329839536
0824015C,0,"WHITE, NON-HISPANIC",1,26,30,9TH - 12TH GRADE,9TH - 12TH GRADE,33.42,29.6,62500.5,0,0,-0.100593027
0824017C,0,"NATIVE HAWAIIAN, OTHER PACIFIC ISLANDER",1,48,49,BACHELOR'S DEGREE,SOME COLLEGE,33.42,53.5,37500.5,0,0,-0.684899466
0825001C,0,ASIAN,1,45,58,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,34.95,39.18,12500.5,1,0,1.753004882
0825012C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,39,46,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,57.83,34.95,62500.5,0,0,0.162736055
0825018C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,47,48,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.2,5000,1,1,0.74446891
0826008C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,25,28,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,35.92,62500.5,0,0,0.47136021
0826018C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,37,38,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,33.42,39.18,12500.5,1,1,-1.077319505
0827015C,0,"WHITE, NON-HISPANIC",1,36,37,VOC/TECH PROGRAM,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,32500.5,0,0,0.470433719
0827016C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,31,36,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,62500.5,0,0,-0.349098267
0827020C,0,"WHITE, NON-HISPANIC",1,30,34,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,53.5,35.63,17500.5,1,0,-1.026568435
0827023C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,34,42,SOME COLLEGE,BACHELOR'S DEGREE,59,38.18,37500.5,0,0,-0.556529112
0828006C,1,"WHITE, NON-HISPANIC",1,46,45,SOME COLLEGE,BACHELOR'S DEGREE,61.56,53.5,62500.5,0,0,1.96177399
0828010C,1,"WHITE, NON-HISPANIC",1,38,40,SOME COLLEGE,BACHELOR'S DEGREE,53.5,35.92,87500.5,0,0,0.335783821
0828011C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,51,53,SOME COLLEGE,SOME COLLEGE,53.5,38.18,62500.5,0,0,1.162007126
0828015C,1,"WHITE, NON-HISPANIC",1,44,56,BACHELOR'S DEGREE,SOME COLLEGE,38.18,29.6,45000.5,0,0,0.132470711
0828016C,1,"WHITE, NON-HISPANIC",1,36,37,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,63.43,53.5,87500.5,0,0,-0.474071491
0828020C,1,"WHITE, NON-HISPANIC",1,42,44,BACHELOR'S DEGREE,SOME COLLEGE,38.18,35.78,62500.5,0,0,-0.107078458
0829005C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,38,48,BACHELOR'S DEGREE,BACHELOR'S DEGREE,57.83,62.87,87500.5,0,0,0.441918412
0829008C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,44,42,SOME COLLEGE,BACHELOR'S DEGREE,38.18,35.92,32500.5,0,0,-0.166270883
0829011C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,45,45,SOME COLLEGE,BACHELOR'S DEGREE,38.18,35.78,150000.5,0,0,-1.320883465
0829012C,1,"WHITE, NON-HISPANIC",1,49,53,DOCTORATE OR PROFESSIONAL DEGREE,DOCTORATE OR PROFESSIONAL DEGREE,59,59,150000.5,0,0,0.089440392
0829013C,1,"WHITE, NON-HISPANIC",1,39,41,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,53.5,39.18,32500.5,0,0,0.092013975
0829015C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,37,36,SOME COLLEGE,BACHELOR'S DEGREE,53.5,39.18,32500.5,0,0,0.650893407
0829016C,0,"WHITE, NON-HISPANIC",2,47,63,"MASTER'S DEGREE (MA, MS)","MASTER'S DEGREE (MA, MS)",61.56,63.43,62500.5,0,0,-0.096475293
0829020C,1,"WHITE, NON-HISPANIC",1,48,52,SOME COLLEGE,SOME COLLEGE,53.5,48.69,27500.5,0,0,0.92317856
0830004C,1,"WHITE, NON-HISPANIC",1,37,34,SOME COLLEGE,SOME COLLEGE,35.78,38.18,37500.5,0,0,0.579141894
0830006C,1,"WHITE, NON-HISPANIC",1,36,37,SOME COLLEGE,BACHELOR'S DEGREE,63.43,53.5,87500.5,0,0,-0.371128144
0830009C,1,"WHITE, NON-HISPANIC",1,28,32,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.18,62500.5,0,0,-0.184080082
0830011C,1,"WHITE, NON-HISPANIC",1,37,38,SOME COLLEGE,BACHELOR'S DEGREE,63.43,35.78,62500.5,0,0,0.470227833
0830014C,1,"WHITE, NON-HISPANIC",1,43,54,SOME COLLEGE,SOME COLLEGE,53.5,53.5,87500.5,0,0,-0.556734999
0830016C,1,"WHITE, NON-HISPANIC",1,39,40,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.78,32500.5,0,0,-0.101622461
0830019C,1,"WHITE, NON-HISPANIC",1,38,47,GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE,SOME COLLEGE,34.95,34.95,37500.5,0,0,-0.629310058
0830022C,1,"WHITE, NON-HISPANIC",1,46,43,SOME COLLEGE,SOME COLLEGE,53.5,39.18,62500.5,0,0,-0.505572155
0831001C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,40,40,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,53.5,37500.5,0,0,-1.802967159
0831002C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",2,31,32,SOME COLLEGE,SOME COLLEGE,37.67,34.95,32500.5,0,0,-0.548087757
0831008C,1,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,47,46,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,61.56,34.95,62500.5,0,0,-0.464394816
0832003C,0,"WHITE, NON-HISPANIC",1,46,54,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,63.43,39.18,27500.5,0,1,-1.239455277
0832005C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,37,37,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.18,45000.5,0,0,-0.896859818
0832010C,0,"WHITE, NON-HISPANIC",1,26,32,9TH - 12TH GRADE,BACHELOR'S DEGREE,61.56,35.92,62500.5,0,0,-0.015973596
0832013C,0,"WHITE, NON-HISPANIC",1,43,44,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,63.43,53.5,62500.5,0,0,1.808182516
0832018C,0,"HISPANIC, RACE NOT SPECIFIED",1,31,58,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.78,32500.5,0,0,1.301186531
0832020C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,38,37,SOME COLLEGE,SOME COLLEGE,63.43,34.95,17500.5,1,0,-1.152674035
0832022C,0,"WHITE, NON-HISPANIC",2,30,31,BACHELOR'S DEGREE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.92,32500.5,0,0,1.075431771
0833002C,0,"WHITE, NON-HISPANIC",1,30,30,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,63.43,38.18,45000.5,0,0,1.550000601
0833005C,0,"WHITE, NON-HISPANIC",1,35,38,9TH - 12TH GRADE,HIGH SCHOOL DIPLOMA/EQUIVALENT,35.92,39.2,32500.5,0,0,0.120220452
0833007C,0,"WHITE, NON-HISPANIC",1,29,44,HIGH SCHOOL DIPLOMA/EQUIVALENT,9TH - 12TH GRADE,35.78,53.5,62500.5,0,0,-2.184372261
0833010C,0,"WHITE, NON-HISPANIC",1,27,29,SOME COLLEGE,SOME COLLEGE,64.89,29.6,27500.5,0,0,0.220075499
0833013C,0,"WHITE, NON-HISPANIC",1,34,34,9TH - 12TH GRADE,9TH - 12TH GRADE,35.92,35.78,62500.5,0,0,-1.710626977
0833019C,0,"WHITE, NON-HISPANIC",1,48,48,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,39.2,45000.5,0,0,-0.893050914
0833022C,0,"WHITE, NON-HISPANIC",3,39,37,SOME COLLEGE,SOME COLLEGE,34.95,39.18,32500.5,0,0,-0.314921076
0834006C,0,"WHITE, NON-HISPANIC",1,37,40,BACHELOR'S DEGREE,BACHELOR'S DEGREE,63.43,53.5,45000.5,0,0,1.14522736
0835007C,1,"WHITE, NON-HISPANIC",1,44,51,"MASTER'S DEGREE (MA, MS)",HIGH SCHOOL DIPLOMA/EQUIVALENT,35.78,48.69,87500.5,0,0,-1.149482792
0835010C,1,"HISPANIC, RACE SPECIFIED",1,46,45,SOME COLLEGE,"MASTER'S DEGREE (MA, MS)",72.1,38.18,87500.5,0,0,-0.103784271
0835011C,1,"WHITE, NON-HISPANIC",1,33,37,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,48.69,87500.5,0,0,0.281944451
0835016C,1,"WHITE, NON-HISPANIC",1,40,42,SOME COLLEGE,SOME COLLEGE,48.69,38.18,87500.5,0,0,0.084499111
0835017C,1,"WHITE, NON-HISPANIC",1,36,35,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,39.18,45000.5,0,0,-1.398193918
0835018C,1,"WHITE, NON-HISPANIC",1,41,47,HIGH SCHOOL DIPLOMA/EQUIVALENT,SOME COLLEGE,38.18,39.18,87500.5,0,0,-0.762004033
0835020C,1,"WHITE, NON-HISPANIC",1,37,39,BACHELOR'S DEGREE,BACHELOR'S DEGREE,63.43,63.43,62500.5,0,0,0.507596268
0835024C,1,"WHITE, NON-HISPANIC",1,45,41,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,53.5,87500.5,0,0,-0.261905252
0836005C,0,ASIAN,1,42,55,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,34.95,35.92,37500.5,0,0,1.162418899
0836020C,0,"WHITE, NON-HISPANIC",1,29,31,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,35.78,27500.5,0,0,1.484528632
0838006C,0,"WHITE, NON-HISPANIC",1,34,37,BACHELOR'S DEGREE,VOC/TECH PROGRAM,34.95,53.5,87500.5,0,0,-0.174197521
0838015C,0,"WHITE, NON-HISPANIC",1,34,37,SOME COLLEGE,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,33.42,87500.5,0,0,0.577391857
0838018C,0,"WHITE, NON-HISPANIC",1,34,33,SOME COLLEGE,SOME COLLEGE,37.67,35.78,87500.5,0,0,-0.536558103
0838020C,0,"WHITE, NON-HISPANIC",1,34,38,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,63.43,59,62500.5,0,0,1.061946192
0839002C,0,ASIAN,2,40,49,"MASTER'S DEGREE (MA, MS)",BACHELOR'S DEGREE,53.5,53.5,62500.5,0,0,0.944590776
0839004C,0,ASIAN,1,43,43,BACHELOR'S DEGREE,BACHELOR'S DEGREE,57.83,38.18,62500.5,0,0,1.008209765
0839015C,0,"WHITE, NON-HISPANIC",1,39,43,HIGH SCHOOL DIPLOMA/EQUIVALENT,HIGH SCHOOL DIPLOMA/EQUIVALENT,38.18,39.2,62500.5,0,0,0.369961013
0842007C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,28,28,VOC/TECH PROGRAM,VOC/TECH PROGRAM,35.78,29.6,37500.5,0,1,-1.423517982
0842023C,0,"BLACK OR AFRICAN AMERICAN, NON-HISPANIC",1,30,33,HIGH SCHOOL DIPLOMA/EQUIVALENT,VOC/TECH PROGRAM,34.95,34.95,12500.5,1,0,-1.16451252
0843001C,1,ASIAN,2,39,41,BACHELOR'S DEGREE,DOCTORATE OR PROFESSIONAL DEGREE,77.5,37.67,150000.5,0,0,0.493904803
0843002C,1,ASIAN,1,43,46,BACHELOR'S DEGREE,BACHELOR'S DEGREE,61.56,38.18,87500.5,0,0,0.975370837
0843005C,1,"WHITE, NON-HISPANIC",1,43,47,SOME COLLEGE,SOME COLLEGE,35.63,34.95,150000.5,0,0,0.120426339
0843008C,1,"WHITE, NON-HISPANIC",1,43,43,DOCTORATE OR PROFESSIONAL DEGREE,BACHELOR'S DEGREE,63.43,35.92,62500.5,0,0,0.738498195
0843009C,1,"WHITE, NON-HISPANIC",1,37,41,BACHELOR'S DEGREE,BACHELOR'S DEGREE,38.18,53.5,87500.5,0,0,0.47259553
